a,b,aggr
557,152,1094
616,131,546
531,162,909
325,133,707
425,94,547
575,116,675
467,179,632
670,140,503
267,141,373
496,152,723
573,67,342
722,143,502
289,154,374
796,141,185
247,148,168
453,204,147
659,137,553
356,123,359
559,137,615
289,44,170
742,119,404
623,96,656
532,94,675
714,93,438
689,127,539
299,137,381
531,135,1221
507,173,629
622,98,552
601,25,190
231,139,350
779,167,123
285,96,273
556,137,658
762,134,440
387,199,168
651,113,582
317,157,394
550,134,1002
545,121,985
226,72,135
721,129,611
485,170,765
417,164,688
303,136,311
312,154,449
492,123,1053
259,97,288
465,128,1019
838,143,123
806,131,250
450,156,570
669,120,464
615,132,571
381,41,42
473,110,729
582,101,343
464,110,655
426,149,763
566,162,608
661,116,328
464,31,172
891,139,157
488,59,197
386,141,534
756,100,539
376,190,339
335,179,376
549,150,753
631,147,921
279,183,297
415,104,671
749,118,403
349,154,317
375,73,226
70,76,60
73,144,31
807,277,26
580,186,193
433,77,413
374,121,517
438,17,49
587,97,659
310,110,425
791,148,80
297,134,624
707,89,281
793,70,48
872,114,161
596,78,560
251,96,125
590,190,283
498,132,923
275,56,90
295,160,294
373,134,703
813,163,139
461,72,549
433,144,704
898,198,63
687,132,456
571,185,321
539,95,549
434,144,897
373,80,270
295,55,64
789,72,218
688,37,73
475,44,71
46,192,43
393,126,581
483,102,559
500,136,917
418,78,319
762,107,308
613,74,546
535,152,721
404,42,261
647,197,143
408,184,253
680,112,700
349,179,189
805,51,99
471,90,481
248,89,114
78,200,30
112,-32,38
894,126,158
242,134,296
676,194,234
706,142,430
780,226,110
485,220,144
369,145,561
722,141,664
738,95,70
488,106,772
1004,217,54
684,54,90
590,179,391
665,71,170
681,159,321
881,136,133
732,117,579
764,133,285
486,40,81
692,134,556
555,58,285
262,108,383
537,90,631
489,128,1014
441,107,674
507,151,900
503,160,307
391,63,93
459,135,777
586,127,807
561,154,902
438,151,755
638,121,387
441,109,754
468,137,648
517,150,920
530,71,246
665,105,412
689,101,424
436,114,884
934,191,43
523,125,1000
578,82,543
241,133,150
128,132,113
439,135,688
449,65,375
453,170,399
666,112,543
625,78,251
552,103,568
429,191,360
342,183,273
376,111,632
55,95,16
803,156,237
205,175,46
74,168,24
389,127,293
532,127,705
773,60,50
621,180,577
543,185,334
285,70,128
442,133,972
322,141,562
419,165,734
502,156,647
882,153,81
338,143,352
389,111,670
524,121,915
713,50,221
659,81,265
562,86,427
431,121,841
403,130,829
458,120,1201
556,135,727
250,86,181
717,159,372
583,99,568
745,64,127
408,134,747
526,144,759
598,158,275
719,81,294
546,191,367
605,85,266
355,117,929
286,171,242
459,167,436
600,237,87
589,125,631
458,65,111
518,125,789
336,98,598
765,116,481
610,123,614
789,40,76
506,151,796
677,155,532
676,131,261
565,97,708
256,97,172
474,188,103
481,135,909
692,147,392
387,125,423
253,132,153
436,139,744
779,96,371
541,204,195
604,70,425
492,164,366
572,56,222
470,88,803
455,163,779
400,81,280
686,69,308
537,169,508
354,170,202
273,178,307
395,135,488
384,141,750
563,166,472
580,105,1007
455,122,680
358,138,433
507,145,783
303,155,467
638,101,518
330,178,216
234,192,134
919,112,32
172,128,107
657,134,628
377,85,298
494,111,857
555,61,158
589,100,713
755,89,387
498,127,903
919,109,128
958,152,95
566,137,1204
699,87,185
493,195,319
332,149,321
538,127,516
538,126,621
617,189,79
474,79,429
240,179,90
532,117,611
363,75,161
373,150,505
666,96,329
418,120,516
484,102,825
454,122,857
422,133,751
587,234,47
1014,92,45
221,153,198
370,131,648
587,170,389
336,109,529
586,141,636
538,131,553
573,88,378
611,95,491
581,81,552
529,156,726
749,151,222
528,107,600
257,179,139
694,72,250
405,153,509
293,134,265
662,153,349
401,93,394
579,151,528
689,188,237
534,19,36
342,145,421
298,133,285
166,175,185
598,177,338
548,118,963
381,162,664
585,75,301
753,118,329
656,172,393
231,97,192
582,255,39
484,110,1121
235,188,88
566,163,605
446,142,1094
272,119,421
289,148,349
359,104,659
707,148,367
521,203,175
597,138,866
668,175,251
260,93,80
662,70,361
721,148,612
495,50,176
254,123,400
342,237,92
553,120,1035
730,117,352
495,35,91
573,83,645
382,177,182
497,103,655
596,160,661
578,102,730
596,172,679
784,69,86
303,134,524
403,155,591
545,139,798
756,94,245
669,181,306
707,128,462
425,130,691
752,181,176
657,124,644
476,100,804
551,154,722
454,146,945
742,91,137
556,177,345
787,157,200
520,166,443
558,144,829
552,161,785
686,202,44
324,141,464
396,147,439
339,73,258
568,144,856
357,128,694
278,73,151
459,164,494
366,94,619
279,82,250
659,120,458
464,111,862
490,116,755
876,117,149
418,245,47
629,94,656
605,121,728
456,133,612
187,145,82
207,171,37
661,120,632
441,220,63
179,148,106
548,164,835
790,128,209
669,133,522
663,142,534
378,104,520
492,125,769
521,137,950
432,138,840
749,104,86
604,58,268
639,138,656
442,95,691
943,141,70
535,83,481
504,97,832
707,96,492
430,44,94
253,117,96
171,95,121
552,85,502
549,194,336
716,95,251
590,35,49
508,127,1175
460,189,310
399,15,119
339,84,349
270,137,208
571,225,89
318,145,384
590,181,385
647,44,77
501,196,202
440,124,886
742,66,65
451,70,267
687,180,265
378,142,505
605,131,680
524,55,417
635,133,688
403,182,239
606,80,266
626,50,106
457,135,988
786,101,263
406,66,102
797,91,250
867,91,217
391,135,826
573,84,395
183,159,133
521,101,767
929,79,83
534,169,560
550,69,429
457,88,603
334,89,333
352,134,493
338,96,446
593,121,554
783,131,379
371,164,518
404,84,290
780,132,322
599,79,670
437,124,812
436,83,517
784,95,343
493,133,869
460,127,1031
401,179,344
434,120,1099
632,158,642
692,151,548
488,146,403
511,134,642
238,99,107
503,190,336
492,84,627
630,118,697
767,100,310
420,149,699
425,111,498
858,156,78
687,75,261
416,132,618
506,92,477
292,138,606
493,111,972
599,96,628
689,151,553
511,91,504
574,191,231
697,140,512
606,109,758
796,126,103
644,111,682
541,56,260
374,135,431
577,69,299
230,139,393
542,59,345
237,212,47
404,158,694
231,188,24
105,115,30
331,150,407
503,148,300
451,205,259
705,121,399
642,119,638
365,177,367
377,155,289
738,129,402
805,202,145
704,122,259
507,168,376
239,115,386
615,168,492
640,153,632
245,75,188
525,63,306
569,143,969
248,93,129
653,126,636
591,125,753
579,111,625
566,117,963
442,129,648
622,125,528
499,105,439
99,117,29
566,223,210
869,118,212
528,82,641
397,47,131
654,72,364
655,123,446
726,169,263
622,112,648
582,131,691
982,53,42
402,77,320
801,193,115
406,91,690
543,204,213
266,128,494
361,216,298
601,104,608
765,126,268
312,86,365
582,115,761
695,160,400
688,125,676
294,111,469
370,147,439
286,119,489
352,114,456
636,151,566
337,178,278
839,103,191
584,213,36
512,161,855
584,121,713
380,63,305
690,175,380
675,79,294
288,154,287
511,94,746
655,249,32
272,99,362
608,116,691
510,137,978
325,100,530
494,168,465
498,130,719
479,153,889
637,103,871
468,249,56
581,111,846
584,59,251
581,174,603
407,195,608
328,178,335
684,142,485
347,141,552
568,148,423
515,76,371
535,174,557
356,127,672
335,0,40
677,60,213
706,102,360
145,136,176
552,38,64
496,119,771
475,122,972
259,95,181
439,115,1078
785,47,51
681,92,417
539,85,682
588,61,202
433,166,517
847,89,168
163,109,71
572,183,259
407,150,817
430,111,505
606,174,257
489,140,843
653,171,351
541,169,523
570,124,1079
324,136,667
452,133,689
777,131,360
543,104,493
448,129,717
650,159,417
668,146,412
572,94,200
197,179,50
765,131,488
567,190,213
729,114,353
504,167,666
221,159,159
335,180,227
438,101,798
694,101,528
513,159,824
363,26,21
586,113,501
645,140,755
462,100,639
638,76,253
267,50,85
412,120,585
507,149,885
594,192,152
644,131,663
154,124,153
746,180,212
398,133,848
443,128,828
549,120,1077
537,123,643
649,86,706
483,137,780
558,133,625
489,175,308
423,177,402
521,120,648
525,52,270
339,116,746
415,140,645
400,120,620
464,168,332
726,140,312
397,118,899
371,162,514
461,264,54
387,187,305
644,91,370
596,130,557
581,127,680
273,125,331
263,168,98
467,145,698
300,68,240
619,98,554
362,138,553
486,134,793
372,192,171
900,115,61
431,141,887
663,158,490
594,128,663
546,171,318
656,83,286
413,62,135
525,117,817
678,113,673
858,109,67
582,202,224
379,147,679
220,17,15
631,150,866
721,79,294
344,64,232
317,169,80
849,152,49
630,57,261
239,158,334
604,172,662
580,88,608
138,148,94
606,7,26
473,74,387
357,130,453
412,34,25
618,135,608
386,135,326
778,173,158
321,128,708
548,149,650
155,196,131
515,71,607
747,112,283
390,159,284
492,85,648
797,123,250
655,149,475
800,110,91
212,144,208
365,165,298
807,144,150
66,98,89
411,211,60
607,54,29
882,150,121
508,244,80
743,135,173
619,150,667
426,108,718
441,62,262
373,24,25
231,136,150
800,131,217
599,134,831
442,194,148
393,106,467
159,101,31
356,178,397
541,165,594
330,101,372
685,52,253
852,41,20
585,124,700
730,138,371
304,115,360
549,173,651
290,55,188
84,154,29
507,148,891
552,168,436
787,96,206
579,148,647
399,97,271
483,145,844
477,168,712
237,64,278
501,122,1145
473,173,481
571,173,670
304,124,360
811,185,187
549,125,580
532,161,727
81,97,83
790,165,187
663,127,503
229,163,53
710,83,269
559,68,317
416,163,474
601,121,904
629,61,292
636,61,298
568,210,260
649,151,489
579,70,421
474,183,431
259,120,393
368,178,230
480,172,751
551,116,1145
132,114,11
405,79,368
352,180,417
679,151,615
530,73,391
168,85,42
524,77,341
480,42,183
534,72,302
461,171,542
740,79,125
542,151,754
519,85,548
374,147,439
739,122,655
426,102,545
559,54,337
544,176,481
363,59,132
381,72,230
466,133,674
483,85,531
564,197,87
508,34,200
564,142,662
303,164,222
722,72,163
589,119,742
638,168,375
247,48,91
742,106,268
720,116,303
878,162,162
580,67,397
594,126,578
656,58,105
876,91,70
567,169,481
328,132,448
261,150,124
623,173,569
471,167,641
459,133,627
565,173,540
273,152,251
581,67,154
356,165,511
568,167,663
339,153,334
443,114,879
647,147,388
64,56,20
293,112,176
667,54,353
341,118,445
533,145,777
698,199,108
468,183,211
512,138,871
609,172,330
559,199,231
692,204,123
560,146,1145
301,134,277
594,117,787
347,129,640
491,184,225
602,164,830
536,130,927
421,91,656
550,105,604
579,101,539
327,78,205
482,181,231
811,96,120
469,129,943
351,156,206
492,165,480
553,159,561
454,93,709
198,96,250
81,203,27
473,235,96
400,50,123
230,97,193
490,70,444
632,197,323
278,155,281
542,108,745
354,186,124
550,201,139
191,122,205
304,102,185
572,104,599
848,195,112
505,179,627
494,223,133
550,52,215
561,112,506
385,112,473
588,158,481
1110,108,49
533,110,1294
702,171,236
335,109,524
687,107,461
597,88,541
548,99,733
840,129,55
626,62,232
352,199,106
499,77,281
313,222,104
649,123,818
441,124,730
709,134,614
363,80,314
423,194,235
750,8,16
470,195,142
713,105,389
414,144,686
294,147,387
569,200,182
412,189,206
569,123,562
306,108,454
452,71,357
491,235,228
679,121,830
382,81,499
525,128,679
633,160,603
557,194,210
438,136,936
367,44,105
515,120,722
435,87,614
610,120,738
101,179,38
276,165,299
597,99,592
189,145,221
574,63,130
316,128,484
562,88,516
152,158,109
439,99,816
252,154,247
1046,120,31
634,144,573
493,81,749
498,216,68
331,137,522
446,79,387
555,119,770
382,128,631
496,49,114
502,129,822
308,63,141
866,66,59
226,117,284
550,168,590
314,126,503
513,165,665
488,117,862
399,116,557
617,212,146
778,127,320
462,97,756
341,206,224
514,40,166
476,164,666
419,174,547
711,151,610
250,140,302
196,194,85
382,131,896
544,183,239
470,85,376
415,73,393
745,67,89
558,92,591
621,167,418
575,109,818
547,104,618
390,78,393
491,240,40
671,193,104
884,51,44
533,174,771
561,65,433
483,110,1115
662,194,347
316,81,410
548,180,495
549,207,338
333,206,97
547,95,593
409,115,767
492,128,598
553,172,548
521,87,578
659,144,395
542,170,533
583,98,635
97,90,49
787,158,128
431,139,1061
134,111,74
38,97,39
446,82,574
416,122,469
34,98,49
441,119,851
434,99,351
396,134,313
391,122,713
496,110,879
388,105,567
905,89,107
483,121,840
472,121,998
416,90,573
241,56,120
828,90,108
432,172,448
386,99,518
640,85,301
455,150,695
370,99,466
789,129,206
324,123,381
476,119,1183
496,220,150
509,203,145
572,156,573
366,142,702
316,151,598
712,181,173
675,142,603
494,160,713
655,130,629
591,180,179
683,185,93
430,183,497
601,140,555
428,129,955
422,63,529
647,152,638
694,60,210
301,89,160
621,161,494
666,118,625
548,100,553
713,138,409
492,266,58
168,147,148
476,94,883
533,96,381
641,134,684
705,85,204
310,137,338
561,153,791
508,128,1145
753,213,68
282,138,314
383,97,317
267,51,53
570,89,388
410,120,572
450,170,336
383,159,403
609,142,507
462,141,762
287,173,213
513,147,691
676,135,676
783,167,35
549,148,536
363,104,627
613,132,846
600,198,188
316,169,368
548,129,871
854,118,161
358,63,239
338,235,37
538,100,697
265,110,245
516,107,951
394,174,426
538,156,616
520,46,247
-53,151,48
409,185,275
365,51,182
287,194,133
501,179,561
646,74,341
202,135,189
411,20,88
378,100,273
585,134,509
431,103,558
600,161,821
554,97,741
457,172,511
393,145,735
597,188,222
553,154,467
321,129,526
550,192,329
526,49,213
800,176,116
456,172,550
57,112,44
474,184,471
623,125,680
508,139,783
275,136,339
482,144,685
677,61,375
644,191,446
632,73,315
592,199,143
932,144,95
353,164,357
621,152,539
818,97,286
821,136,229
524,-11,40
630,45,123
753,165,169
816,99,158
618,125,791
431,138,894
632,198,270
503,147,909
925,118,110
337,180,82
670,125,621
545,87,467
357,122,918
734,37,104
786,134,296
444,178,356
337,136,582
352,141,452
509,99,580
446,195,107
534,95,667
364,128,593
712,194,40
751,153,305
133,82,34
387,140,676
507,134,763
533,166,562
454,131,1149
431,135,583
401,154,331
716,59,119
584,192,274
540,141,853
768,152,144
376,122,644
518,143,788
442,132,923
657,109,530
393,138,714
571,195,278
877,163,58
623,107,832
236,143,226
648,176,507
699,92,399
401,60,202
327,148,314
471,144,770
481,142,700
375,189,275
338,155,407
541,114,650
363,166,275
270,90,235
560,102,625
388,134,430
822,81,221
452,119,884
411,173,232
415,117,487
587,188,238
738,135,601
671,156,454
713,125,472
766,224,27
380,147,398
451,257,36
575,111,846
495,120,1112
441,169,515
386,101,612
389,220,111
318,126,325
268,113,219
278,170,234
455,124,577
808,66,160
431,169,374
597,80,512
430,157,479
521,116,589
357,99,480
784,134,344
439,130,832
512,147,639
447,143,709
477,135,789
655,106,457
536,173,300
755,190,256
441,79,646
422,152,760
263,125,309
603,131,938
226,179,115
946,108,35
523,90,863
407,125,727
427,106,819
512,151,773
546,152,1011
436,89,465
835,116,218
642,120,935
685,27,41
585,146,972
562,147,800
643,118,659
412,25,91
488,169,207
810,92,242
466,186,329
720,156,308
440,185,116
529,137,835
470,86,789
430,104,644
424,160,737
758,113,207
385,142,544
861,231,31
603,151,425
428,56,33
606,99,488
538,87,707
740,186,77
537,38,224
829,119,109
591,174,244
394,87,495
454,63,317
722,140,527
582,100,635
821,131,57
477,116,827
480,90,616
531,73,312
297,137,467
818,108,141
326,126,747
540,135,763
214,134,237
540,140,1295
567,126,662
643,191,255
248,106,206
282,108,564
830,113,218
427,88,386
519,140,721
717,131,550
569,48,25
508,123,833
523,228,40
812,52,41
463,107,1198
430,105,955
533,129,1042
647,129,1130
736,175,332
502,73,249
581,176,783
632,112,1066
552,204,259
443,101,721
352,77,379
809,182,166
517,114,703
597,122,505
208,68,24
401,92,474
642,74,253
550,79,521
559,181,408
789,77,265
478,146,516
623,189,174
510,88,684
592,86,568
412,119,727
683,140,349
376,-6,30
774,79,170
427,109,923
210,194,73
403,162,532
714,171,248
546,143,515
759,71,157
685,117,608
447,230,144
460,53,303
314,73,377
530,158,549
580,124,717
375,113,606
325,126,567
610,97,884
360,126,855
690,144,669
327,137,602
772,155,60
828,142,44
463,131,909
365,225,23
725,160,424
633,127,866
571,150,812
309,144,357
364,66,214
422,70,99
636,108,674
303,88,175
492,90,452
471,128,1250
608,176,402
788,7,36
506,223,10
309,195,185
409,130,1049
797,103,168
359,117,521
483,107,1132
134,129,53
562,179,329
427,197,270
510,163,313
598,82,320
755,112,208
620,51,181
520,110,1121
384,160,576
287,234,76
265,144,180
446,97,711
529,88,583
185,179,185
573,200,235
668,104,497
374,200,161
831,111,135
331,148,390
736,54,57
355,171,445
728,102,579
512,85,418
651,192,192
649,79,323
384,140,638
579,67,389
430,121,802
415,112,644
446,106,726
285,112,228
634,89,346
96,127,67
678,229,195
334,150,565
496,123,892
798,98,248
524,188,244
659,135,487
262,166,241
280,66,123
644,147,623
504,165,425
324,144,412
635,109,927
762,142,270
610,137,822
458,118,897
243,146,110
328,90,537
528,180,480
645,180,393
562,129,891
523,105,889
321,76,90
646,180,331
509,98,653
436,177,482
521,217,121
561,168,433
454,115,678
724,102,501
451,84,463
487,196,208
917,119,41
551,152,738
480,135,1247
612,142,836
489,133,663
640,42,196
256,96,82
571,98,840
364,153,742
572,164,579
830,159,142
508,136,848
165,100,147
505,109,1065
265,75,111
624,113,504
502,145,1018
583,131,701
644,102,688
553,116,866
90,177,30
697,99,532
490,96,633
542,44,183
546,130,668
462,167,371
508,158,608
703,105,377
348,40,70
559,216,213
335,95,150
541,157,629
457,176,478
573,123,978
681,191,93
318,149,139
809,153,140
441,143,834
491,108,888
424,86,326
319,126,480
322,123,416
529,92,399
839,98,153
734,21,39
564,115,625
390,97,826
469,212,151
478,131,779
628,139,643
386,120,498
280,82,329
1001,113,104
259,145,221
532,140,1137
583,113,900
585,231,62
431,154,702
443,96,456
297,29,40
418,112,760
567,25,111
452,104,446
611,177,198
785,125,216
708,189,268
485,66,427
335,86,113
452,129,851
513,102,711
242,49,36
632,103,535
517,174,594
150,105,123
253,154,333
-28,161,68
369,104,411
331,178,273
559,146,860
248,133,418
359,148,546
794,90,250
505,105,536
561,-17,27
346,105,523
574,81,363
651,156,738
388,142,700
884,120,71
260,191,283
297,145,401
719,131,286
390,102,297
459,199,282
360,151,510
404,139,640
463,116,594
565,126,615
239,105,170
712,158,243
520,105,742
665,154,633
461,111,524
681,46,73
685,119,571
573,182,396
596,80,386
794,127,321
615,109,462
361,44,125
767,125,383
580,104,556
308,126,195
628,130,773
302,108,378
541,80,496
493,110,1021
395,53,73
409,151,372
441,134,453
565,100,610
590,125,745
667,132,873
608,157,709
499,125,1046
389,23,41
357,109,655
434,67,480
429,117,557
552,162,326
421,180,390
899,163,59
877,112,165
349,183,326
413,200,256
776,107,290
519,76,410
862,147,82
506,121,864
672,24,56
293,117,319
555,199,73
376,221,16
679,161,272
751,126,377
341,93,630
523,162,723
552,92,551
626,148,635
310,129,132
