a,b,aggr
604,181,362
560,245,34
428,147,676
653,77,421
409,172,288
328,184,123
518,80,573
506,122,793
342,225,102
303,70,245
459,182,585
761,79,114
373,113,541
685,141,378
238,164,187
380,144,627
797,150,53
827,158,163
716,139,292
718,147,238
551,159,1069
538,134,693
283,148,214
610,103,659
349,45,33
411,177,358
466,136,898
740,147,412
345,96,259
513,82,573
709,167,499
516,108,521
511,158,757
582,86,321
479,224,98
347,129,573
599,126,1022
837,75,157
615,194,318
571,125,790
548,103,621
585,126,589
608,86,363
310,113,337
539,118,784
513,119,714
629,114,661
599,189,271
582,51,167
559,97,500
307,127,370
608,160,579
224,101,64
583,164,653
272,102,295
418,75,502
434,104,522
931,42,51
520,91,453
390,103,649
416,133,802
548,131,1071
229,90,161
593,90,561
654,123,649
427,129,769
748,65,124
518,130,746
716,122,579
409,108,801
429,62,247
646,63,251
437,145,669
435,119,760
352,55,184
209,201,44
333,90,246
439,64,407
657,72,284
441,161,474
637,122,421
479,78,622
572,110,1407
598,88,502
389,111,614
889,192,34
524,153,826
440,131,610
566,102,567
537,147,1019
465,68,434
571,86,407
558,167,472
324,55,214
206,196,138
910,134,50
587,80,550
521,74,198
459,102,744
587,155,711
480,152,640
314,63,143
407,57,444
380,80,443
723,214,93
433,75,298
591,106,730
756,116,237
538,129,701
530,76,337
577,84,763
381,129,377
730,137,317
632,105,390
466,112,698
441,123,625
319,111,544
280,105,210
506,40,88
677,121,742
330,159,566
718,136,275
594,180,309
252,107,185
520,80,540
628,73,403
758,148,439
438,183,498
677,140,419
323,160,316
377,133,397
272,171,165
626,95,484
751,86,237
584,111,761
634,162,545
267,97,190
527,105,1002
385,175,549
662,123,469
629,180,423
346,92,430
425,121,499
605,33,100
424,185,341
423,86,637
659,90,221
512,53,204
500,96,751
407,144,338
822,174,97
585,116,462
699,122,532
661,104,729
565,125,714
767,147,258
490,106,960
591,88,396
305,116,442
469,17,54
221,97,254
451,191,278
883,180,74
430,165,691
526,133,883
578,106,609
571,68,294
787,187,285
227,114,158
395,116,808
543,80,462
537,63,386
725,130,256
357,111,535
623,187,439
343,134,814
372,83,435
679,140,394
608,122,805
307,123,419
465,85,671
502,108,932
497,167,722
539,156,541
489,9,26
272,136,522
672,150,386
292,216,39
515,137,833
137,100,93
334,154,232
385,107,662
423,99,472
618,277,76
805,137,207
440,190,235
641,68,319
97,74,58
512,148,694
443,128,716
458,121,702
818,128,197
458,159,969
672,153,294
619,168,393
661,117,842
312,147,402
300,117,268
609,94,500
884,53,25
400,128,443
260,108,105
613,155,932
748,130,346
505,139,1098
558,204,164
565,80,528
63,170,52
238,136,404
574,70,430
570,135,988
345,179,319
777,75,183
296,110,204
407,77,390
429,108,461
700,124,623
655,150,599
306,115,291
364,140,521
460,83,413
609,135,736
473,75,268
358,112,540
539,216,337
473,89,707
402,138,492
499,80,501
547,85,548
416,66,250
539,131,811
640,182,489
351,108,333
502,100,593
520,159,428
213,151,277
651,159,866
605,115,733
782,123,325
453,186,490
581,138,887
333,109,441
505,186,427
430,188,154
726,117,212
266,138,236
564,136,660
412,93,695
622,149,549
499,193,360
694,117,444
475,135,552
716,92,156
768,198,211
650,166,547
828,130,165
403,61,151
641,154,544
295,123,237
699,184,288
690,81,276
385,166,217
681,100,498
331,86,283
464,208,198
579,49,161
275,151,241
758,115,282
603,94,421
607,145,741
474,108,860
609,151,353
591,183,493
527,140,784
349,101,425
318,122,613
664,133,706
486,122,905
431,115,654
476,169,657
500,124,924
745,113,346
417,75,341
660,152,237
596,153,338
328,122,312
419,172,262
717,95,547
535,157,586
526,135,832
838,57,39
792,120,382
491,155,1018
418,134,813
379,66,213
691,137,547
390,90,311
724,116,342
709,147,355
482,138,626
449,103,485
333,69,227
919,153,128
649,170,414
769,55,48
428,136,651
722,211,114
421,100,574
466,128,662
389,19,55
374,48,143
502,103,733
576,215,175
584,195,113
321,184,256
469,65,165
101,129,79
738,162,243
541,163,562
426,118,878
416,126,948
359,139,533
540,151,703
272,44,71
434,124,994
358,125,641
526,118,892
536,10,118
538,187,365
675,147,500
747,233,95
491,138,862
517,116,576
419,202,181
506,89,661
448,166,513
608,164,334
718,80,68
621,146,917
599,65,348
593,215,84
275,152,183
716,181,173
702,173,213
811,146,116
543,130,842
599,147,635
489,115,809
748,126,443
404,135,661
546,142,844
297,186,148
552,128,486
571,115,551
639,128,908
766,123,352
741,134,453
474,134,880
537,121,550
625,121,506
615,93,510
502,86,416
510,95,840
340,166,484
490,151,500
277,213,84
415,105,636
575,140,637
532,204,337
313,68,96
529,201,271
424,215,173
294,77,247
402,163,426
876,112,126
289,147,244
436,213,203
589,106,592
207,115,160
433,127,634
285,115,231
436,145,720
621,145,639
506,86,310
351,167,242
458,124,1007
463,97,953
767,187,93
554,77,451
624,96,451
727,112,337
716,103,226
589,134,854
284,169,321
649,152,470
216,118,53
488,184,270
343,173,288
633,95,1045
488,120,785
428,134,584
501,167,710
453,-3,34
853,142,126
583,67,303
731,82,224
335,46,40
603,165,537
540,130,1009
395,199,194
529,126,610
684,142,559
832,174,98
367,193,422
695,104,707
390,92,477
440,148,593
388,125,546
182,135,120
462,63,289
940,143,31
585,135,1094
365,129,623
652,170,308
409,147,653
479,200,255
502,125,896
534,111,826
470,35,248
612,122,1110
426,148,603
643,129,719
316,122,453
545,107,613
613,122,848
483,182,341
537,163,803
494,145,717
344,167,610
368,99,527
433,176,407
226,130,193
310,149,290
610,90,393
698,173,367
315,138,533
812,134,113
732,87,489
456,74,283
742,118,342
321,150,329
690,130,589
657,81,414
620,127,809
500,173,401
390,164,594
548,142,1010
639,212,234
626,161,731
452,142,883
510,126,855
455,120,714
585,125,526
697,127,486
561,121,626
664,93,394
412,86,691
449,96,626
321,155,567
421,70,458
541,123,820
673,127,802
602,158,546
664,45,134
323,110,678
368,156,608
799,121,296
660,65,282
492,81,379
640,177,328
691,47,59
655,69,343
638,112,582
122,82,31
603,149,486
222,106,368
462,117,796
274,184,254
467,97,783
573,171,706
847,102,99
601,127,731
223,110,336
416,150,565
182,42,52
277,119,261
528,103,821
514,146,407
308,34,39
552,123,855
699,84,452
171,61,78
350,146,879
675,134,783
679,68,280
1027,121,22
221,194,98
434,127,897
479,76,366
455,141,776
361,105,425
318,167,259
599,58,164
581,70,274
619,66,379
715,164,405
482,168,492
493,122,865
717,105,640
276,163,315
276,77,278
459,170,685
549,102,1072
357,147,547
409,155,416
377,156,606
388,139,792
958,133,43
370,97,563
118,103,80
478,101,663
279,156,307
505,115,765
479,166,618
762,112,276
506,222,208
280,196,83
535,187,224
657,134,511
496,115,502
171,77,129
471,149,713
658,131,699
850,181,105
848,180,138
482,108,590
504,91,512
475,144,631
334,129,561
458,136,1058
529,193,294
295,41,184
431,110,559
321,144,591
524,159,668
412,147,748
407,128,676
550,118,729
601,199,130
505,177,378
402,91,532
125,105,49
780,128,265
339,108,415
676,104,655
615,48,133
636,147,701
497,122,1102
258,116,312
476,64,445
323,96,376
375,89,391
443,170,508
434,141,883
829,261,11
432,137,801
675,59,123
506,137,951
212,124,208
756,187,102
422,92,743
626,58,490
584,83,372
458,115,514
584,189,366
533,135,908
677,239,33
348,189,199
586,112,822
854,158,136
621,162,508
532,138,614
190,143,172
409,114,485
688,129,742
399,176,650
729,159,311
430,183,315
509,99,544
426,57,389
655,119,723
665,189,204
535,128,1163
585,101,684
529,108,818
756,107,322
714,84,203
480,205,284
683,177,281
347,122,272
523,130,1091
651,156,261
376,128,642
239,152,224
623,134,763
643,156,486
651,33,76
617,165,568
344,81,412
363,77,196
246,63,97
551,132,716
827,140,120
404,96,476
423,127,584
98,87,29
547,106,761
864,95,93
475,120,537
526,167,625
340,129,327
384,111,544
254,125,286
493,105,688
693,176,268
382,76,340
384,123,420
495,87,495
716,130,551
494,160,403
380,159,423
441,122,778
659,110,715
808,142,175
658,71,75
294,45,77
1021,178,40
483,74,391
732,123,378
419,68,185
262,117,318
562,194,179
417,143,536
507,130,811
525,110,807
256,29,22
692,195,142
456,142,914
675,74,107
539,115,827
539,81,424
589,154,584
770,148,184
638,122,691
554,128,1015
469,144,560
453,191,225
451,133,640
306,180,124
207,103,50
381,195,48
214,94,176
649,196,350
588,142,476
451,145,960
822,82,49
630,163,287
271,131,218
505,153,658
678,121,448
533,171,618
478,127,1036
382,218,146
300,80,187
284,96,246
513,73,215
495,160,471
282,188,84
623,71,264
408,70,397
301,55,77
328,131,451
496,168,664
515,72,634
399,228,99
635,157,455
438,159,470
544,113,774
314,131,640
289,74,330
684,200,183
657,123,713
380,97,551
586,72,395
658,26,114
413,145,722
654,104,471
527,94,740
506,126,779
502,122,772
368,72,235
454,110,487
770,143,333
462,120,938
484,129,1120
442,189,180
449,142,618
431,149,778
565,212,155
317,81,472
356,24,37
652,124,557
526,0,26
369,148,533
415,80,295
629,82,454
632,112,648
633,89,575
471,98,685
327,93,421
576,184,263
320,150,471
468,254,22
721,64,172
466,171,642
462,102,435
361,151,466
445,79,509
645,161,506
310,120,399
267,153,221
808,192,109
629,126,596
609,160,490
783,163,187
420,129,910
605,134,874
727,109,477
442,183,262
769,199,99
491,166,467
444,197,117
542,83,465
753,128,611
767,143,141
180,137,121
642,96,574
461,170,473
399,89,276
175,109,32
311,127,431
245,114,171
571,84,342
632,86,617
378,147,620
431,117,943
573,144,511
348,148,458
620,118,387
528,121,806
625,247,34
344,109,672
609,173,552
639,163,428
346,94,274
750,172,230
486,156,405
187,117,114
400,47,105
510,139,658
462,132,639
442,114,912
367,162,445
298,133,182
211,63,30
724,114,251
541,85,686
364,172,494
631,188,477
555,111,833
337,99,500
362,71,287
588,132,1032
502,143,781
384,228,83
680,110,560
385,184,322
261,114,325
686,161,583
786,94,148
646,214,63
617,159,376
446,154,502
693,117,466
275,158,266
496,104,783
691,128,313
551,182,410
554,195,208
538,171,172
845,134,86
370,166,365
553,181,330
640,220,129
504,160,747
412,121,552
726,99,393
822,62,32
469,66,306
578,198,225
638,47,85
567,67,445
477,155,832
315,179,182
167,144,113
497,90,628
499,58,189
232,101,301
459,132,858
159,135,119
606,138,825
848,88,126
576,149,673
729,113,460
74,120,101
671,43,120
407,20,188
485,147,515
687,125,485
549,168,633
260,156,220
482,197,282
473,137,674
473,165,501
537,106,1007
566,112,1089
594,111,458
405,173,519
523,96,671
416,98,351
250,129,243
810,199,99
560,74,447
568,122,754
422,119,728
417,103,762
302,161,279
349,122,619
728,153,604
570,144,618
278,163,364
180,85,125
546,216,142
714,106,211
679,88,275
569,171,553
352,131,527
787,108,224
705,103,316
407,159,539
623,51,167
194,144,217
421,117,550
280,127,462
850,140,164
192,67,32
578,177,683
726,172,418
613,151,521
695,108,416
390,163,734
498,69,398
808,126,278
375,69,241
626,178,307
772,163,209
269,64,84
504,126,889
464,125,510
241,150,215
393,197,198
462,114,782
287,138,327
272,73,368
715,191,191
462,89,457
555,62,286
641,110,682
614,159,394
395,147,579
417,152,758
293,157,561
327,131,360
742,160,378
435,179,427
529,98,592
779,133,363
662,156,348
445,164,539
436,133,516
537,101,892
479,119,611
289,158,705
164,162,231
515,113,768
702,181,136
523,136,966
735,139,336
714,152,363
475,169,363
484,63,132
86,139,46
672,180,257
514,109,1017
479,148,753
553,123,742
658,205,163
688,192,225
396,91,664
397,203,71
608,184,302
375,143,843
456,146,835
266,137,293
400,76,519
641,161,539
585,148,656
316,114,387
513,155,1007
631,79,421
492,227,127
598,84,513
491,174,262
652,119,578
745,129,452
450,159,762
477,104,657
523,150,590
590,140,591
305,98,563
452,167,490
723,19,42
281,72,117
829,84,163
601,107,590
402,96,431
540,106,686
467,142,886
658,44,88
690,133,453
575,141,371
679,196,70
565,47,120
417,162,496
233,169,76
439,133,836
466,105,714
622,156,469
652,139,348
334,134,804
724,147,328
645,185,360
442,45,166
510,212,133
389,149,369
611,202,159
406,212,123
396,98,889
503,164,654
608,153,927
426,127,961
459,92,444
189,191,71
499,78,300
635,174,654
598,50,274
425,166,660
623,163,444
390,83,475
343,120,316
648,83,247
500,122,868
245,142,348
584,74,353
628,153,711
627,181,508
442,139,539
487,81,491
361,137,519
477,129,632
599,88,488
603,124,987
519,125,986
238,131,378
333,78,266
539,138,1324
781,159,222
576,194,273
460,117,694
912,173,37
351,219,35
575,131,1002
528,145,632
175,140,179
746,91,194
94,136,128
527,136,1018
410,188,281
561,88,518
572,130,703
449,92,365
513,138,855
538,97,675
635,92,537
513,42,238
55,77,44
316,171,287
420,105,913
424,114,981
746,165,306
727,185,140
334,205,167
525,81,580
440,115,848
683,125,354
646,144,549
380,70,92
333,141,518
623,92,535
638,125,704
647,161,330
708,134,441
632,119,390
566,115,752
416,132,1003
428,91,589
377,135,710
675,144,691
421,218,119
448,71,553
555,61,338
772,155,312
739,113,283
557,130,852
237,151,296
466,144,733
481,107,652
716,132,493
421,92,582
522,130,848
576,120,856
580,124,916
712,160,452
724,222,44
980,117,105
720,165,258
657,74,332
334,61,172
272,106,196
604,159,294
446,105,614
469,173,546
782,192,90
656,130,813
644,140,441
403,58,126
372,136,521
612,205,283
493,107,566
305,159,306
343,106,449
629,96,429
559,130,897
547,53,31
522,86,398
691,147,667
324,105,442
329,144,389
162,183,99
439,108,735
112,164,157
484,166,692
578,46,208
692,80,313
887,96,120
779,168,407
753,122,471
1005,149,84
155,129,92
609,93,813
640,123,771
535,154,707
136,173,84
135,137,140
617,91,419
446,126,638
943,67,30
624,211,98
425,200,218
557,80,477
782,85,187
517,180,507
428,190,188
603,82,426
364,85,694
364,205,165
334,87,253
499,115,857
632,121,855
287,201,125
727,178,213
505,158,764
441,86,533
496,123,1117
239,216,66
395,167,263
626,151,764
496,116,778
501,88,396
586,70,198
371,150,535
299,150,406
273,152,293
646,113,832
608,119,851
1021,204,26
615,49,119
517,14,37
618,88,667
634,94,645
487,150,1301
236,66,103
690,151,396
346,114,582
378,192,347
582,84,561
485,124,842
687,39,82
626,148,574
777,57,51
668,141,622
759,97,319
428,168,367
574,125,990
750,58,87
528,39,193
679,187,286
329,163,235
688,152,653
758,117,226
714,101,425
660,91,581
434,92,443
414,147,408
494,214,132
403,233,45
656,137,670
542,160,581
755,189,118
730,200,37
299,140,342
503,78,415
538,133,568
922,156,104
996,110,35
515,110,595
474,201,327
370,93,425
171,148,227
329,121,566
534,115,816
329,95,377
268,129,274
721,177,209
632,139,721
302,96,269
323,148,460
571,136,713
168,205,56
623,110,618
716,125,374
493,117,757
666,154,484
488,158,644
510,166,484
789,155,38
689,107,217
741,176,78
321,114,400
566,191,189
450,110,782
255,103,263
493,124,581
344,171,304
611,38,190
722,135,304
556,129,1020
446,104,563
514,38,54
573,131,961
822,132,175
301,108,453
605,108,656
428,166,722
259,116,318
580,41,71
607,174,604
287,155,176
499,166,665
289,157,467
744,187,227
594,86,312
831,89,30
695,137,443
573,149,553
593,138,808
584,117,754
266,58,117
407,87,416
229,115,145
781,192,97
301,46,34
889,135,114
446,230,21
592,97,789
301,124,497
795,155,187
632,99,471
510,66,405
588,150,1010
400,158,630
792,67,228
358,151,198
452,93,566
408,159,432
435,88,554
303,105,490
823,138,281
495,150,819
692,216,80
686,38,21
550,201,279
393,119,804
644,182,325
682,133,379
770,130,341
308,99,203
644,114,615
773,99,221
410,125,542
361,110,354
433,133,654
561,98,872
807,132,246
772,126,406
541,89,483
457,190,366
820,148,273
310,122,433
571,116,1129
152,136,73
287,94,230
348,121,695
798,85,94
448,98,584
652,82,362
495,154,732
478,67,403
535,146,727
119,103,35
729,191,166
373,88,509
659,156,390
644,63,146
683,157,619
787,93,61
231,172,102
518,69,217
483,176,681
583,168,715
664,70,237
441,153,563
830,152,140
545,116,510
309,117,411
866,103,233
544,88,677
551,160,698
547,127,923
575,54,226
792,117,297
303,122,414
630,116,646
355,76,439
290,141,257
114,128,91
232,140,322
525,114,934
469,89,615
625,71,345
747,96,419
547,136,935
783,141,271
470,98,837
606,81,498
234,138,201
664,74,357
465,83,297
354,95,301
460,96,432
656,95,347
332,125,364
551,207,167
655,126,588
619,105,580
558,118,773
598,131,452
409,127,783
449,162,814
327,107,420
443,103,751
436,125,761
439,124,827
372,98,326
449,166,421
550,196,239
153,139,41
337,198,99
371,71,262
487,149,891
745,117,417
428,118,564
705,110,461
550,80,433
680,194,313
676,212,105
611,166,473
415,120,823
375,128,544
622,15,58
556,130,976
819,34,134
443,207,170
329,120,712
396,78,358
424,117,856
763,50,42
353,179,268
408,161,522
404,77,230
361,164,441
510,90,467
445,202,82
546,160,467
437,35,180
466,174,326
153,232,35
756,157,354
771,117,441
307,170,228
603,107,468
90,152,27
481,99,710
316,143,199
418,77,496
537,148,708
606,71,232
358,172,151
765,71,131
570,203,283
71,69,43
552,46,181
442,168,434
728,161,373
482,142,670
470,123,833
736,215,40
436,120,962
339,89,518
523,173,481
687,134,325
613,161,590
237,159,84
451,120,540
485,134,991
443,185,475
487,104,767
483,94,882
316,116,305
428,108,664
463,140,957
621,45,113
304,105,406
654,149,559
544,172,460
519,167,473
397,153,521
609,180,253
281,94,172
444,161,501
396,77,317
789,120,91
489,130,1058
506,146,431
499,129,461
699,78,227
725,92,515
838,197,104
437,169,443
358,130,655
227,103,253
440,109,552
749,115,265
998,139,69
445,161,817
530,84,358
891,201,44
965,39,42
529,118,674
438,125,611
564,154,425
642,71,281
588,133,753
286,42,33
599,77,370
678,172,519
424,121,875
644,116,730
157,168,193
725,58,155
640,152,726
210,98,126
345,164,248
564,236,43
405,109,637
724,153,526
394,126,632
67,138,77
669,107,296
401,134,646
515,149,915
745,121,565
373,153,489
323,177,194
541,105,486
783,104,242
350,140,484
514,110,964
656,173,359
219,70,52
237,122,437
399,142,813
310,134,515
735,146,338
330,85,308
642,177,562
232,148,193
309,24,36
440,188,321
80,114,250
549,50,245
537,181,356
443,109,636
449,129,648
182,69,86
697,116,269
600,149,802
442,102,671
264,163,273
688,172,397
677,84,344
824,182,61
395,189,368
519,134,782
395,181,394
525,144,1129
609,100,452
540,94,740
596,152,709
328,141,394
467,114,903
478,153,277
588,78,246
128,124,289
295,79,236
603,246,42
599,104,549
285,119,353
782,14,35
717,78,134
692,197,64
828,110,186
450,143,856
621,89,346
867,143,280
419,101,840
514,116,618
217,55,61
538,59,435
730,142,289
315,78,238
292,107,257
861,103,29
556,177,445
340,124,732
404,108,705
820,146,337
211,206,116
506,81,651
322,133,446
639,82,552
273,232,29
766,145,300
548,107,950
543,73,226
543,120,858
876,68,129
386,128,828
634,137,682
613,53,222
411,162,637
552,51,166
464,101,563
