a,b,aggr
535,191,240
407,106,681
689,141,391
178,128,133
455,88,595
485,122,524
433,159,639
627,194,251
562,124,945
923,101,32
346,180,286
600,86,673
598,186,281
456,172,468
439,85,425
300,213,39
531,189,350
548,42,81
616,75,301
444,98,602
576,146,832
821,74,132
528,11,144
530,121,1066
487,267,66
597,115,421
666,136,586
590,95,752
587,120,886
683,113,515
422,178,248
484,120,890
238,82,294
441,84,169
628,94,624
385,119,849
388,159,464
597,139,758
276,188,75
358,218,105
558,148,506
334,118,560
533,118,681
598,141,423
510,136,656
305,152,323
339,142,612
333,149,545
527,131,728
369,160,515
111,86,42
576,143,752
691,129,457
578,86,724
227,122,159
510,131,959
380,68,259
191,172,87
295,142,411
717,20,108
309,122,368
409,39,83
456,103,823
570,76,352
-23,110,47
644,149,522
633,112,544
559,129,805
225,82,118
701,97,638
749,105,209
101,123,45
904,146,63
519,150,910
621,112,578
495,168,670
304,113,429
534,189,113
493,111,1166
794,173,83
300,136,602
556,152,605
245,141,197
640,45,186
562,221,17
315,167,258
520,36,102
742,146,391
434,161,266
428,187,493
269,63,147
495,178,283
987,180,47
515,139,682
728,92,219
807,116,155
702,70,160
535,26,26
457,142,633
628,189,230
610,101,630
630,109,580
714,133,564
400,69,496
652,100,651
809,171,96
709,104,416
280,148,327
508,59,484
725,118,369
424,155,461
403,73,336
665,198,143
571,113,423
652,88,525
503,119,896
533,173,364
581,114,738
597,202,211
971,103,85
460,92,696
401,141,382
406,91,773
374,194,259
462,134,1132
527,138,896
511,136,1071
317,113,462
596,133,762
512,89,309
521,161,1111
451,69,344
488,87,445
408,169,603
411,75,364
608,130,816
419,124,686
472,177,438
693,75,309
589,125,638
620,89,531
598,119,900
625,153,622
654,210,172
507,156,651
566,158,644
405,105,685
519,124,1214
375,190,265
537,199,272
534,96,821
310,107,300
424,132,1270
526,127,438
480,136,741
735,109,279
625,139,419
318,141,679
541,93,511
780,141,207
213,106,313
453,118,803
554,42,121
550,136,687
465,91,671
425,121,952
667,105,603
48,134,47
477,133,528
755,113,337
454,142,855
598,108,668
847,49,73
587,106,607
564,161,559
697,153,613
320,101,267
686,142,619
302,184,79
444,209,160
376,118,550
562,186,348
615,171,485
744,90,423
321,85,292
232,109,288
397,87,522
512,153,1073
585,102,500
267,53,117
454,105,913
246,182,143
388,111,870
569,176,544
638,128,799
317,87,232
640,110,598
218,117,184
831,167,303
834,162,85
180,129,153
724,115,554
462,135,640
262,135,212
355,75,259
397,123,661
647,75,129
437,49,110
376,181,273
449,98,690
586,203,207
511,118,1063
653,61,246
701,169,405
592,144,1059
538,59,357
606,202,195
622,98,454
716,120,238
608,198,157
340,195,143
630,98,623
482,60,324
461,123,741
711,130,429
671,98,365
528,174,582
705,130,513
462,126,1047
497,142,1187
725,139,212
292,116,350
482,109,542
322,164,152
450,147,842
270,82,120
613,195,250
82,104,84
644,235,24
619,68,247
486,158,471
491,173,410
562,160,836
468,123,732
644,122,313
708,121,257
323,107,447
328,64,120
793,78,217
452,256,79
523,126,720
483,117,1028
330,77,231
381,122,747
342,160,396
279,104,374
342,222,74
510,52,123
175,94,231
476,211,210
821,140,212
718,112,571
511,169,677
542,66,220
551,102,582
545,78,510
177,83,51
323,131,584
540,60,155
608,186,513
430,116,1072
416,110,514
296,185,178
736,73,110
371,226,55
750,174,183
622,163,614
385,187,194
421,98,516
783,129,298
362,106,563
288,146,408
543,129,697
552,175,411
221,127,218
605,179,534
579,43,116
618,77,402
666,102,362
420,175,325
371,123,860
667,82,400
467,117,687
572,89,483
300,115,405
686,94,242
211,60,68
392,107,445
528,132,1000
517,133,708
464,140,901
553,131,1307
718,51,137
423,155,669
817,66,160
649,164,333
424,149,884
649,167,501
362,61,49
575,159,720
437,88,827
500,167,399
660,106,422
557,190,390
442,134,890
635,77,366
315,112,377
536,157,609
501,132,522
239,134,327
585,85,735
580,74,290
566,196,230
399,59,268
819,196,29
586,158,606
623,156,543
320,145,367
603,131,1080
484,148,850
648,123,595
863,176,109
345,135,292
535,164,478
495,138,700
593,131,854
656,220,88
747,161,176
561,136,769
583,135,796
594,170,215
537,128,992
333,128,467
364,152,794
587,167,747
749,117,102
264,169,126
505,136,1079
119,108,208
647,106,437
557,171,534
723,192,244
430,136,792
559,114,614
813,81,176
579,118,913
470,195,290
281,132,453
528,157,625
634,150,461
138,90,124
652,134,742
611,110,866
673,131,393
373,142,583
342,73,356
486,129,722
583,111,812
628,185,218
653,62,198
878,192,37
289,114,206
619,249,18
655,182,207
359,141,540
411,103,531
586,130,1053
745,116,423
637,95,407
313,116,532
442,131,729
571,118,818
324,72,279
661,145,527
472,130,658
597,190,224
550,165,697
532,110,581
550,156,812
802,112,260
595,85,609
557,125,648
324,146,388
446,175,575
381,172,249
304,111,318
462,183,484
302,130,533
668,149,455
320,119,356
90,112,113
361,70,162
372,79,293
565,105,577
695,179,141
592,218,31
704,53,93
496,130,478
200,115,157
496,71,195
738,96,348
752,176,73
511,93,403
500,189,414
324,167,262
424,131,1048
224,174,156
730,126,302
524,146,581
330,173,411
507,91,549
736,78,61
688,158,488
450,117,775
358,140,429
547,120,689
279,161,279
671,165,478
403,131,561
349,43,16
349,222,135
432,129,632
279,183,74
328,152,613
685,118,551
575,100,451
709,109,411
351,140,390
658,189,82
898,97,59
329,70,171
654,139,589
647,104,521
535,114,759
633,41,88
575,90,456
661,122,478
645,135,441
743,156,383
322,131,287
763,149,451
474,69,259
456,166,653
403,93,510
807,117,188
473,96,732
260,202,112
365,105,648
446,215,207
851,151,59
359,205,26
733,172,169
672,85,242
619,107,677
609,184,266
619,76,438
635,148,852
748,144,263
644,137,613
465,83,358
639,134,422
617,167,360
470,156,579
637,139,733
450,178,251
671,77,489
413,84,325
246,60,51
432,136,571
567,91,646
485,89,480
520,160,739
446,116,704
501,109,674
279,99,305
423,117,927
716,249,22
466,215,81
301,76,86
585,128,876
282,108,244
305,182,124
531,99,602
326,131,263
525,137,951
669,128,549
502,125,1063
291,169,185
712,198,195
752,105,265
589,135,819
538,151,542
326,114,576
664,110,608
692,150,460
797,130,165
277,163,172
599,32,139
415,84,611
292,143,353
544,148,859
563,105,732
433,168,451
290,134,490
565,99,986
543,86,577
319,120,478
635,141,636
592,203,81
748,70,170
405,174,404
514,180,377
175,140,253
533,132,661
366,139,757
543,170,760
464,120,834
365,134,827
652,107,600
525,182,477
470,129,887
602,122,722
536,154,554
682,97,394
651,166,280
445,126,834
352,139,754
675,141,606
499,85,410
653,142,534
638,138,661
439,75,268
368,114,493
515,155,811
646,84,389
611,121,490
239,108,272
504,128,725
524,141,579
524,136,563
514,177,535
282,92,449
657,172,396
249,91,123
754,137,350
440,136,827
636,62,342
907,79,37
261,103,324
323,175,258
320,141,718
566,151,601
636,0,51
630,206,162
473,137,1103
147,219,42
328,106,482
185,166,78
422,216,64
497,183,441
238,153,326
472,76,327
449,244,39
727,162,162
812,125,321
575,139,982
433,82,420
566,107,610
551,164,687
398,131,843
222,66,30
647,149,501
707,76,266
647,127,668
534,86,367
662,99,752
450,87,614
360,167,624
384,203,114
527,178,502
485,72,378
299,120,365
481,65,190
467,146,1066
320,65,155
403,136,695
788,100,249
592,186,289
157,114,60
512,186,263
808,107,391
463,130,887
166,93,270
672,136,525
736,108,457
488,77,418
736,118,350
534,77,284
402,116,864
644,81,287
270,35,42
273,196,164
533,140,986
301,112,472
430,97,391
754,114,357
512,84,383
456,26,136
183,204,47
505,161,602
356,103,346
618,173,417
283,122,437
224,170,166
529,101,1332
553,121,865
541,129,885
622,169,323
185,158,263
461,139,1219
399,119,589
518,110,1176
311,214,28
375,213,69
685,16,32
389,120,1004
515,140,708
551,70,178
573,46,144
740,93,217
827,85,214
545,82,454
553,148,640
622,94,463
685,133,392
346,182,359
879,146,95
464,51,99
621,173,460
320,105,303
291,166,190
789,143,224
328,89,268
155,154,59
424,122,573
188,118,41
568,74,232
351,215,126
562,196,162
611,154,476
567,159,750
733,90,249
374,102,250
338,79,309
682,109,730
461,140,463
264,55,93
651,102,591
371,155,402
441,96,421
451,104,584
355,142,694
819,116,149
477,219,174
564,241,44
693,155,479
663,88,432
538,192,368
338,85,470
126,129,173
647,124,641
478,167,494
519,130,849
751,105,145
777,62,100
495,129,548
312,195,13
222,129,180
398,110,463
545,102,961
646,81,389
465,139,388
451,137,717
478,172,663
501,131,925
491,108,604
585,170,536
668,76,333
575,169,912
623,45,119
607,140,614
589,75,230
310,88,343
722,129,401
736,193,148
447,125,635
683,172,181
463,78,328
412,96,715
558,187,481
809,126,431
407,154,690
402,78,404
537,110,1172
310,147,429
305,151,704
425,179,333
399,66,106
788,93,232
557,87,604
572,148,545
509,147,885
590,172,437
424,161,579
443,183,331
507,131,989
430,105,594
719,140,357
495,106,450
515,106,589
411,60,94
312,79,169
729,170,292
147,154,163
481,235,225
734,130,389
590,89,389
628,127,734
589,195,227
300,119,390
548,138,711
622,103,758
812,50,95
751,103,371
381,75,299
424,145,624
489,111,1020
296,110,223
618,81,274
566,123,967
167,171,82
729,149,418
302,161,378
461,84,656
707,139,483
665,154,496
578,117,912
704,110,563
501,142,859
280,82,364
430,115,935
401,172,354
770,108,364
381,125,304
347,159,267
244,147,195
666,161,562
820,138,81
543,214,151
667,140,804
602,152,747
411,138,817
602,105,411
512,156,775
701,146,565
621,162,495
501,72,379
538,113,927
425,164,662
299,123,338
576,90,257
389,139,722
545,124,731
510,169,475
242,155,247
770,159,417
654,160,625
455,182,459
473,142,692
570,163,644
729,141,273
755,144,462
529,104,989
736,165,376
275,109,204
500,124,649
694,101,498
726,133,526
414,154,613
342,53,165
351,198,291
306,149,403
799,134,237
378,136,844
582,172,621
553,92,391
661,148,810
492,180,462
404,144,779
373,63,185
466,168,709
503,157,708
701,59,69
526,87,421
528,140,846
279,176,277
781,93,165
248,88,290
292,159,265
664,130,708
438,108,799
415,177,347
656,92,629
761,61,174
624,151,727
722,133,377
724,156,322
593,158,774
391,146,849
498,92,412
454,103,803
597,111,795
357,98,583
363,123,691
705,174,366
695,176,191
819,92,43
474,163,484
409,78,424
744,123,611
529,162,791
566,148,850
479,188,305
529,152,938
539,137,854
881,186,29
346,67,108
843,194,153
237,125,449
489,114,868
579,175,774
405,192,120
765,93,162
500,147,815
413,102,779
610,163,330
573,76,444
316,109,467
341,195,207
406,163,608
564,127,1100
637,141,612
476,178,332
532,69,324
388,60,261
539,141,715
507,150,716
315,188,233
487,165,698
486,113,638
627,179,422
579,90,679
517,139,748
297,126,384
328,56,61
562,51,129
469,125,841
367,81,197
624,178,438
456,72,368
509,103,951
366,175,364
327,173,423
557,102,605
462,167,575
278,126,426
342,130,693
181,108,111
477,52,140
430,215,164
602,135,562
409,85,142
413,181,393
489,134,467
738,114,320
556,133,689
506,111,660
612,144,783
412,61,256
620,168,582
250,138,243
422,164,604
566,192,170
596,196,278
641,174,492
549,97,643
476,135,710
351,95,298
798,94,96
468,197,583
323,113,313
969,70,43
396,161,566
477,155,265
653,67,376
465,111,601
377,139,263
505,163,500
242,173,103
801,127,271
306,166,192
528,90,496
472,82,611
611,180,162
607,106,972
505,168,554
386,129,732
-30,189,35
389,121,576
492,62,361
654,35,41
369,55,188
486,65,375
802,141,285
411,96,788
464,130,756
377,106,595
671,102,654
338,78,155
155,186,225
288,168,408
555,84,600
619,180,391
410,147,854
384,205,189
535,35,83
398,147,655
705,93,647
527,101,504
270,161,234
878,135,96
714,85,159
653,215,31
466,181,265
479,177,556
484,61,325
528,138,423
695,93,321
551,131,974
225,142,106
460,128,745
634,86,363
357,67,238
477,124,801
635,125,973
629,37,203
726,172,71
270,106,372
287,138,335
553,87,473
400,116,394
587,117,845
300,153,541
624,188,425
868,104,138
716,147,290
655,100,411
247,19,35
975,95,46
701,179,192
798,170,73
279,172,115
550,181,392
392,154,459
683,204,243
322,71,208
602,119,760
571,152,685
615,97,630
375,134,597
383,181,366
331,195,89
686,115,376
554,206,90
524,130,1117
622,53,176
564,82,328
560,121,983
612,153,757
451,182,433
482,175,466
500,80,522
397,-17,30
615,75,327
536,91,611
413,178,274
496,117,1153
494,176,429
881,174,103
593,140,512
577,70,400
857,163,134
668,29,120
643,98,395
578,122,1080
381,85,593
437,141,1080
712,176,284
693,83,468
485,217,92
680,86,289
703,134,533
553,163,644
554,132,911
245,149,374
521,154,599
399,159,513
294,88,226
308,121,425
411,168,425
350,90,448
503,87,644
563,178,715
941,201,18
582,111,888
443,70,394
415,144,792
488,213,232
803,111,208
399,207,50
366,141,552
245,137,264
272,170,275
440,151,716
724,135,206
552,95,541
470,133,691
476,106,797
506,157,684
843,132,83
684,106,581
598,162,359
151,159,188
501,61,314
365,175,531
712,74,207
392,150,689
690,137,534
628,105,612
480,238,115
490,152,886
671,149,572
777,14,31
372,113,477
320,114,337
471,60,203
731,208,343
327,187,196
766,135,294
675,130,674
588,118,677
374,177,517
386,137,555
412,106,796
522,111,1042
463,115,802
391,162,680
397,119,806
687,111,437
192,50,91
492,141,1383
505,189,304
296,97,307
499,147,731
804,105,228
615,136,692
531,152,755
694,138,406
412,121,762
389,125,682
717,73,272
603,124,551
698,56,390
604,194,390
670,139,441
696,97,674
578,139,732
373,122,581
343,131,252
609,60,260
525,133,864
341,179,120
64,108,11
755,140,715
212,114,404
540,85,486
721,156,464
299,169,284
146,110,52
228,116,324
563,28,173
144,116,154
298,82,231
714,107,409
808,129,234
512,180,417
473,115,729
302,200,109
588,144,589
248,139,267
521,200,171
764,127,382
486,44,172
550,87,422
419,111,517
442,153,835
792,112,198
712,216,71
534,143,604
387,116,544
614,137,972
645,75,254
724,131,698
185,128,80
329,166,200
454,101,761
343,190,337
243,126,185
276,173,181
492,92,625
404,88,624
511,130,887
665,96,541
397,216,97
273,182,174
509,166,443
547,154,520
492,125,568
414,89,684
584,160,346
512,141,1030
408,125,819
853,172,158
414,95,640
577,101,784
627,107,346
199,122,364
640,122,873
732,84,119
678,93,306
439,127,1002
557,91,808
526,79,430
709,108,353
221,145,159
399,103,461
498,171,610
520,61,128
344,117,550
663,184,337
271,94,166
557,163,443
548,101,805
397,174,463
260,157,188
365,119,441
495,128,1134
856,169,147
589,117,811
477,93,721
238,181,147
653,164,613
747,106,401
278,165,181
381,82,583
702,127,419
665,77,342
540,71,208
315,151,537
473,100,722
335,35,73
446,77,356
331,97,166
354,198,161
354,51,108
580,171,465
686,126,764
1050,155,39
223,233,26
303,138,275
369,245,29
558,114,739
803,60,182
424,199,389
747,68,89
744,126,362
307,91,307
192,80,171
699,136,311
549,100,517
525,132,866
339,97,453
407,73,477
739,163,374
465,107,466
385,50,36
439,157,474
609,192,189
286,169,240
622,79,343
395,210,101
374,117,813
573,193,325
433,116,633
437,173,393
650,164,371
474,156,648
499,83,360
404,194,398
501,105,638
433,152,735
491,110,690
609,49,177
589,130,1076
388,105,658
308,182,127
568,80,451
563,186,232
464,171,554
936,96,92
510,116,675
786,187,94
595,94,393
384,160,680
338,149,546
644,264,26
514,148,889
540,132,602
348,172,366
363,76,387
508,188,643
722,94,400
517,104,966
197,89,134
657,155,493
555,83,599
554,177,448
636,124,814
470,130,761
541,127,653
950,152,89
434,78,370
210,176,259
523,180,435
718,192,300
530,63,225
266,23,29
344,140,404
400,115,553
619,230,25
541,123,979
222,143,221
614,152,605
545,176,185
672,110,183
753,201,110
377,93,495
829,50,104
638,62,143
261,36,43
564,150,828
819,117,162
433,112,755
567,167,487
552,85,420
401,103,513
361,175,316
402,108,700
224,150,232
536,111,630
534,136,950
370,102,450
315,82,225
568,170,533
475,190,225
308,165,418
401,211,148
232,140,242
408,133,561
396,57,265
597,169,378
541,183,323
261,151,273
385,182,352
598,89,519
402,212,155
383,60,195
454,82,543
405,102,480
578,99,592
233,112,360
649,3,27
716,113,437
492,206,174
559,76,273
617,183,270
684,149,433
499,93,817
442,164,408
600,101,608
440,125,865
726,181,136
316,139,418
572,213,103
584,126,871
560,61,245
224,123,440
449,110,800
331,104,460
504,83,624
293,109,336
852,67,78
537,94,715
367,200,112
187,112,125
901,176,117
265,95,206
628,108,495
853,137,78
265,93,338
502,94,421
495,99,465
581,94,670
295,125,391
314,119,645
707,99,280
425,38,57
879,75,46
383,115,849
454,156,421
599,172,423
326,147,600
346,94,448
769,136,369
945,41,29
427,156,631
729,153,219
783,142,232
645,70,290
400,66,193
203,145,221
387,132,575
582,100,578
420,172,378
836,120,159
474,100,680
532,109,577
507,159,593
798,189,48
315,104,597
242,92,198
633,165,387
579,85,519
478,81,466
672,87,321
328,125,438
574,104,591
537,84,432
460,122,963
643,158,485
524,124,1008
568,-8,32
784,113,246
430,185,221
532,73,505
673,155,530
835,84,23
628,132,811
652,112,329
269,90,272
435,141,530
301,92,283
439,144,769
446,144,911
461,67,197
486,180,374
421,103,650
754,160,162
241,182,179
657,101,346
657,145,414
821,169,182
393,124,570
526,159,773
641,115,834
650,105,710
395,144,619
363,119,707
268,149,253
511,141,798
541,149,608
370,99,282
280,119,456
689,111,255
593,116,535
460,83,245
233,111,101
543,157,703
410,142,808
345,25,31
205,137,180
359,12,9
554,22,79
567,174,550
628,172,567
288,147,296
825,149,113
342,148,391
606,192,241
186,82,56
403,85,289
590,166,302
304,96,193
273,128,379
544,114,597
731,133,379
562,118,764
430,170,382
627,196,339
720,121,436
473,117,947
281,20,59
713,136,389
805,96,152
555,172,572
629,126,707
418,134,694
485,148,976
560,219,148
576,11,49
504,170,448
797,111,373
394,142,852
370,158,391
713,233,38
403,129,383
479,122,1082
554,142,770
477,169,298
620,121,733
528,56,321
536,152,825
597,167,443
305,158,324
282,45,75
739,86,216
906,136,60
400,64,87
552,140,1091
577,115,667
312,133,392
201,98,124
393,175,379
557,110,997
646,134,632
196,146,248
749,167,188
360,121,545
734,131,543
526,178,551
669,132,772
608,142,687
614,204,147
518,47,298
506,164,541
755,93,135
845,130,35
613,126,905
704,141,449
654,172,433
585,111,837
650,153,677
459,61,81
678,92,125
794,123,344
500,29,61
640,79,306
461,114,812
616,131,799
636,110,404
273,90,285
614,67,370
461,150,764
822,104,244
595,120,602
774,183,72
307,117,449
643,144,950
268,163,421
801,74,142
299,88,317
739,108,442
429,79,603
645,204,161
126,128,132
59,142,67
340,137,635
510,137,858
520,112,985
322,176,258
682,186,257
797,151,316
441,118,770
471,157,444
386,187,237
372,136,672
685,155,244
617,159,386
397,147,742
603,93,565
531,117,1104
647,85,333
541,140,914
722,165,287
636,157,621
